"Source";"Target";"Type";"Year"
34022;9310;"Directed";1989
34022;37603;"Directed";1989
34022;8415;"Directed";1989
34022;26648;"Directed";1989
34022;3364;"Directed";1989
34022;22489;"Directed";1989
35209;2631;"Directed";1993
35209;10042;"Directed";1993
35209;7137;"Directed";1993
35209;28950;"Directed";1993
35209;21724;"Directed";1993
35209;34093;"Directed";1993
35209;23436;"Directed";1993
35209;24665;"Directed";1993
35209;11998;"Directed";1993
35209;36399;"Directed";1993
35209;34029;"Directed";1993
35209;11716;"Directed";1993
35209;17199;"Directed";1993
35209;15683;"Directed";1993
35209;7187;"Directed";1993
35209;19267;"Directed";1993
35209;1893;"Directed";1993
35209;16841;"Directed";1993
35209;5778;"Directed";1993
35209;26106;"Directed";1993
35209;33752;"Directed";1993
35209;15240;"Directed";1993
35209;23401;"Directed";1993
35209;12386;"Directed";1993
35209;3740;"Directed";1993
35209;16362;"Directed";1993
35209;842;"Directed";1993
35209;28969;"Directed";1993
35209;19234;"Directed";1993
35209;32661;"Directed";1993
35209;7917;"Directed";1993
35209;20843;"Directed";1993
25943;19678;"Directed";1994
25943;24296;"Directed";1994
25943;22301;"Directed";1994
25943;34990;"Directed";1994
25943;21142;"Directed";1994
25943;22599;"Directed";1994
25943;9625;"Directed";1994
25943;26677;"Directed";1994
25943;35004;"Directed";1994
25943;13379;"Directed";1994
25943;5242;"Directed";1994
25943;20260;"Directed";1994
25943;26083;"Directed";1994
25943;14854;"Directed";1994
25943;20867;"Directed";1994
25943;4355;"Directed";1994
25943;10489;"Directed";1994
25943;17908;"Directed";1994
25943;31171;"Directed";1994
25943;26987;"Directed";1994
25943;22631;"Directed";1994
25943;17323;"Directed";1994
25943;22064;"Directed";1994
25943;916;"Directed";1994
25943;32846;"Directed";1994
25943;2074;"Directed";1994
25943;11076;"Directed";1994
25943;22359;"Directed";1994
25943;2080;"Directed";1994
25943;26755;"Directed";1994
25943;4117;"Directed";1994
25943;30616;"Directed";1994
25943;36513;"Directed";1994
25943;5004;"Directed";1994
25943;36540;"Directed";1994
25943;2708;"Directed";1994
25943;83;"Directed";1994
25943;86;"Directed";1994
25943;14291;"Directed";1994
25943;9833;"Directed";1994
25943;9701;"Directed";1994
25943;28849;"Directed";1994
25943;89;"Directed";1994
25943;36411;"Directed";1994
25943;16142;"Directed";1994
25943;3854;"Directed";1994
25943;18140;"Directed";1994
25943;7362;"Directed";1994
25943;30648;"Directed";1994
25943;17514;"Directed";1994
25943;33901;"Directed";1994
25943;8831;"Directed";1994
25943;20649;"Directed";1994
25943;34792;"Directed";1994
25943;32375;"Directed";1994
25943;19786;"Directed";1994
25943;8839;"Directed";1994
25943;5046;"Directed";1994
25943;29769;"Directed";1994
25943;22127;"Directed";1994
25943;31529;"Directed";1994
25943;14086;"Directed";1994
25943;22130;"Directed";1994
25943;15284;"Directed";1994
25943;16176;"Directed";1994
25943;6215;"Directed";1994
25943;14376;"Directed";1994
25943;33319;"Directed";1994
25943;36033;"Directed";1994
25943;17401;"Directed";1994
25943;986;"Directed";1994
25943;36883;"Directed";1994
25943;4244;"Directed";1994
25943;13725;"Directed";1994
25943;31922;"Directed";1994
25943;9452;"Directed";1994
25943;26207;"Directed";1994
25943;5954;"Directed";1994
25943;26595;"Directed";1994
25943;14107;"Directed";1994
25943;21268;"Directed";1994
25943;426;"Directed";1994
25943;26014;"Directed";1994
25943;6532;"Directed";1994
25943;5370;"Directed";1994
25943;25306;"Directed";1994
25943;2461;"Directed";1994
25943;6087;"Directed";1994
25943;22250;"Directed";1994
25943;13245;"Directed";1994
25943;15298;"Directed";1994
25943;2472;"Directed";1994
25943;31566;"Directed";1994
25943;8584;"Directed";1994
25943;29520;"Directed";1994
25943;17376;"Directed";1994
25943;11799;"Directed";1994
25943;19260;"Directed";1994
25943;25626;"Directed";1994
25943;36723;"Directed";1994
25943;12611;"Directed";1994
25943;6233;"Directed";1994
25943;7161;"Directed";1994
25943;25651;"Directed";1994
25943;23911;"Directed";1994
25943;17459;"Directed";1994
25943;2025;"Directed";1994
25943;26259;"Directed";1994
25943;10073;"Directed";1994
25943;24766;"Directed";1994
25943;14167;"Directed";1994
25943;27448;"Directed";1994
25943;25373;"Directed";1994
25943;30575;"Directed";1994
25943;29723;"Directed";1994
25943;13863;"Directed";1994
25943;15345;"Directed";1994
25943;25380;"Directed";1994
25943;17355;"Directed";1994
25943;29865;"Directed";1994
25943;289;"Directed";1994
25943;36958;"Directed";1994
25943;10104;"Directed";1994
25943;28389;"Directed";1994
25943;7406;"Directed";1994
25943;2478;"Directed";1994
25943;33009;"Directed";1994
25943;16875;"Directed";1994
25943;17886;"Directed";1994
25943;20769;"Directed";1994
25943;26063;"Directed";1994
25943;31890;"Directed";1994
25943;37074;"Directed";1994
25943;37243;"Directed";1994
25943;9566;"Directed";1994
25943;10408;"Directed";1994
25943;19630;"Directed";1994
25943;26319;"Directed";1994
25943;22543;"Directed";1994
25943;31401;"Directed";1994
25943;31648;"Directed";1994
25943;19036;"Directed";1994
25943;10971;"Directed";1994
25943;33737;"Directed";1994
25943;27197;"Directed";1994
25943;32036;"Directed";1994
25943;25126;"Directed";1994
25943;18143;"Directed";1994
25943;24824;"Directed";1994
25943;22557;"Directed";1994
25943;23128;"Directed";1994
25943;24839;"Directed";1994
25943;6074;"Directed";1994
25943;22270;"Directed";1994
25943;22566;"Directed";1994
25943;18473;"Directed";1994
25943;25625;"Directed";1994
25943;33179;"Directed";1994
25943;29637;"Directed";1994
25943;2204;"Directed";1994
25943;20826;"Directed";1994
25943;21121;"Directed";1994
25943;18092;"Directed";1994
25943;19073;"Directed";1994
25943;30233;"Directed";1994
25943;5514;"Directed";1994
25943;34978;"Directed";1994
25943;23383;"Directed";1994
25943;13352;"Directed";1994
25943;8427;"Directed";1994
25943;9327;"Directed";1994
25943;27832;"Directed";1994
25943;22591;"Directed";1994
25943;2018;"Directed";1994
25943;10462;"Directed";1994
7953;28573;"Directed";1993
7953;5837;"Directed";1993
7953;16683;"Directed";1993
7953;13700;"Directed";1993
7953;10507;"Directed";1993
7953;4501;"Directed";1993
7953;35077;"Directed";1993
7953;27588;"Directed";1993
7953;2079;"Directed";1993
7953;15210;"Directed";1993
7953;17356;"Directed";1993
7953;27305;"Directed";1993
7953;14606;"Directed";1993
7953;27460;"Directed";1993
7953;1942;"Directed";1993
7953;36828;"Directed";1993
7953;37399;"Directed";1993
7953;14612;"Directed";1993
7953;36936;"Directed";1993
7953;938;"Directed";1993
7953;20935;"Directed";1993
7953;31631;"Directed";1993
7953;9703;"Directed";1993
7953;33577;"Directed";1993
7953;8224;"Directed";1993
7953;30662;"Directed";1993
7953;18891;"Directed";1993
7953;25178;"Directed";1993
7953;19778;"Directed";1993
7953;3297;"Directed";1993
7953;28576;"Directed";1993
7953;14086;"Directed";1993
7953;33658;"Directed";1993
7953;28893;"Directed";1993
7953;11444;"Directed";1993
7953;20750;"Directed";1993
7953;31922;"Directed";1993
7953;19516;"Directed";1993
7953;9179;"Directed";1993
7953;34817;"Directed";1993
7953;28902;"Directed";1993
7953;27683;"Directed";1993
7953;7781;"Directed";1993
7953;29071;"Directed";1993
7953;15297;"Directed";1993
7953;3919;"Directed";1993
7953;26528;"Directed";1993
7953;12066;"Directed";1993
7953;8900;"Directed";1993
7953;21294;"Directed";1993
7953;4503;"Directed";1993
7953;18670;"Directed";1993
7953;28937;"Directed";1993
7953;4217;"Directed";1993
7953;13236;"Directed";1993
7953;3654;"Directed";1993
7953;20416;"Directed";1993
7953;28355;"Directed";1993
7953;15031;"Directed";1993
7953;6582;"Directed";1993
7953;13280;"Directed";1993
7953;13937;"Directed";1993
7953;2311;"Directed";1993
7953;30551;"Directed";1993
7953;2521;"Directed";1993
7953;9237;"Directed";1993
7953;21625;"Directed";1993
7953;23553;"Directed";1993
7953;15345;"Directed";1993
7953;31233;"Directed";1993
7953;16169;"Directed";1993
7953;12114;"Directed";1993
7953;29269;"Directed";1993
7953;25281;"Directed";1993
7953;26581;"Directed";1993
7953;5745;"Directed";1993
7953;6616;"Directed";1993
7953;29509;"Directed";1993
7953;16524;"Directed";1993
7953;12410;"Directed";1993
7953;36393;"Directed";1993
7953;15670;"Directed";1993
7953;5751;"Directed";1993
7953;21349;"Directed";1993
7953;5223;"Directed";1993
7953;1393;"Directed";1993
7953;1964;"Directed";1993
7953;22543;"Directed";1993
7953;6340;"Directed";1993
7953;35234;"Directed";1993
7953;5777;"Directed";1993
7953;8992;"Directed";1993
7953;65;"Directed";1993
7953;22557;"Directed";1993
7953;34641;"Directed";1993
7953;4448;"Directed";1993
7953;14521;"Directed";1993
7953;27987;"Directed";1993
7953;23401;"Directed";1993
7953;11604;"Directed";1993
7953;17552;"Directed";1993
7953;36834;"Directed";1993
7953;9312;"Directed";1993
7953;36153;"Directed";1993
7953;10450;"Directed";1993
7953;24571;"Directed";1993
7953;18166;"Directed";1993
7953;11010;"Directed";1993
7953;25034;"Directed";1993
7953;23156;"Directed";1993
7953;22592;"Directed";1993
7953;2326;"Directed";1993
7953;3476;"Directed";1993
5024;19678;"Directed";1994
5024;26372;"Directed";1994
5024;9332;"Directed";1994
5024;11923;"Directed";1994
5024;12209;"Directed";1994
5024;13992;"Directed";1994
5024;9361;"Directed";1994
5024;34391;"Directed";1994
5024;2915;"Directed";1994
5024;37432;"Directed";1994
5024;34693;"Directed";1994
5024;8738;"Directed";1994
5024;2446;"Directed";1994
5024;24027;"Directed";1994
5024;33513;"Directed";1994
5024;1931;"Directed";1994
5024;33136;"Directed";1994
5024;37080;"Directed";1994
5024;22934;"Directed";1994
5024;31469;"Directed";1994
5024;8520;"Directed";1994
5024;10853;"Directed";1994
5024;409;"Directed";1994
5024;30620;"Directed";1994
5024;23291;"Directed";1994
5024;19749;"Directed";1994
5024;17962;"Directed";1994
5024;25804;"Directed";1994
5024;21505;"Directed";1994
5024;83;"Directed";1994
5024;37105;"Directed";1994
5024;22793;"Directed";1994
5024;5752;"Directed";1994
5024;21962;"Directed";1994
5024;35966;"Directed";1994
5024;18359;"Directed";1994
5024;22674;"Directed";1994
5024;31228;"Directed";1994
5024;2302;"Directed";1994
5024;10523;"Directed";1994
5024;28148;"Directed";1994
5024;32405;"Directed";1994
5024;26473;"Directed";1994
5024;9420;"Directed";1994
5024;9150;"Directed";1994
5024;18620;"Directed";1994
5024;25267;"Directed";1994
5024;7098;"Directed";1994
5024;33575;"Directed";1994
5024;23814;"Directed";1994
5024;26488;"Directed";1994
5024;32995;"Directed";1994
5024;19490;"Directed";1994
5024;706;"Directed";1994
5024;5644;"Directed";1994
5024;6213;"Directed";1994
5024;5941;"Directed";1994
5024;35108;"Directed";1994
5024;14090;"Directed";1994
5024;14661;"Directed";1994
5024;30068;"Directed";1994
5024;27706;"Directed";1994
5024;5654;"Directed";1994
5024;33324;"Directed";1994
5024;7975;"Directed";1994
5024;18999;"Directed";1994
5024;720;"Directed";1994
5024;8866;"Directed";1994
5024;19812;"Directed";1994
5024;6842;"Directed";1994
5024;30101;"Directed";1994
5024;26226;"Directed";1994
5024;6722;"Directed";1994
5024;15601;"Directed";1994
5024;25931;"Directed";1994
5024;27417;"Directed";1994
5024;27420;"Directed";1994
5024;36043;"Directed";1994
5024;7734;"Directed";1994
5024;25345;"Directed";1994
5024;13881;"Directed";1994
5024;1929;"Directed";1994
5024;35468;"Directed";1994
5024;27739;"Directed";1994
5024;26569;"Directed";1994
5024;30463;"Directed";1994
5024;8639;"Directed";1994
5024;3563;"Directed";1994
5024;32759;"Directed";1994
5024;10942;"Directed";1994
5024;14587;"Directed";1994
5024;217;"Directed";1994
5024;25395;"Directed";1994
5024;31347;"Directed";1994
5024;13882;"Directed";1994
5024;1964;"Directed";1994
5024;33721;"Directed";1994
5024;13605;"Directed";1994
5024;3706;"Directed";1994
5024;31428;"Directed";1994
5024;31642;"Directed";1994
5024;23944;"Directed";1994
5024;22563;"Directed";1994
5024;31649;"Directed";1994
5024;20191;"Directed";1994
5024;30502;"Directed";1994
5024;538;"Directed";1994
5024;4012;"Directed";1994
5024;17533;"Directed";1994
5024;382;"Directed";1994
5024;36131;"Directed";1994
5024;32864;"Directed";1994
5024;32867;"Directed";1994
5024;35701;"Directed";1994
5024;30223;"Directed";1994
5024;562;"Directed";1994
5024;37598;"Directed";1994
5024;17552;"Directed";1994
5024;9144;"Directed";1994
5024;18165;"Directed";1994
5024;31400;"Directed";1994
5024;848;"Directed";1994
5024;37026;"Directed";1994
5024;10450;"Directed";1994
5024;12598;"Directed";1994
5024;37317;"Directed";1994
5024;5517;"Directed";1994
14384;16475;"Directed";1994
14384;13363;"Directed";1994
14384;296;"Directed";1994
14384;18974;"Directed";1994
14384;3014;"Directed";1994
14384;31553;"Directed";1994
14384;16266;"Directed";1994
14384;34880;"Directed";1994
14384;25665;"Directed";1994
14384;5701;"Directed";1994
14384;9160;"Directed";1994
14384;1044;"Directed";1994
14384;5697;"Directed";1994
14384;29014;"Directed";1994
14384;25480;"Directed";1994
14384;35196;"Directed";1994
14384;21341;"Directed";1994
14384;12538;"Directed";1994
14384;25929;"Directed";1994
14384;33365;"Directed";1994
14384;9405;"Directed";1994
26941;18252;"Directed";1994
26941;21361;"Directed";1994
26941;18974;"Directed";1994
26941;30612;"Directed";1994
34852;12139;"Directed";1994
34852;23925;"Directed";1994
34852;11553;"Directed";1994
34852;20435;"Directed";1994
34852;2276;"Directed";1994
22159;18242;"Directed";1994
22159;18974;"Directed";1994
22159;31553;"Directed";1994
22159;9708;"Directed";1994
22159;785;"Directed";1994
22159;19192;"Directed";1994
22159;24914;"Directed";1994
22159;36507;"Directed";1994
22159;22726;"Directed";1994
22159;36766;"Directed";1994
22159;33721;"Directed";1994
22159;27406;"Directed";1994
22159;29014;"Directed";1994
22159;21341;"Directed";1994
22159;35196;"Directed";1994
22159;11271;"Directed";1994
22159;20183;"Directed";1994
22159;27753;"Directed";1994
22159;28751;"Directed";1994
22159;23309;"Directed";1994
22159;8586;"Directed";1994
21459;4054;"Directed";1994
21459;4056;"Directed";1994
21459;7019;"Directed";1994
21459;7621;"Directed";1994
21459;13077;"Directed";1994
21459;21727;"Directed";1994
21459;29078;"Directed";1994
21459;21807;"Directed";1994
21459;19397;"Directed";1994
21459;24885;"Directed";1994
21459;16972;"Directed";1994
21459;16674;"Directed";1994
21459;10196;"Directed";1994
21459;28785;"Directed";1994
21459;30699;"Directed";1994
21459;11340;"Directed";1994
21459;1479;"Directed";1994
21459;4076;"Directed";1994
21459;5554;"Directed";1994
21459;34116;"Directed";1994
21459;35590;"Directed";1994
21459;7601;"Directed";1994
21459;27579;"Directed";1994
21459;30596;"Directed";1994
21459;16416;"Directed";1994
21459;23473;"Directed";1994
21459;35605;"Directed";1994
21459;36194;"Directed";1994
21459;17014;"Directed";1994
21459;4841;"Directed";1994
21459;32943;"Directed";1994
21459;462;"Directed";1994
21459;19153;"Directed";1994
21459;27605;"Directed";1994
21459;5890;"Directed";1994
21459;11390;"Directed";1994
21459;2978;"Directed";1994
21459;21507;"Directed";1994
21459;17357;"Directed";1994
21459;18281;"Directed";1994
21459;12135;"Directed";1994
21459;32693;"Directed";1994
21459;16147;"Directed";1994
21459;16747;"Directed";1994
21459;18601;"Directed";1994
21459;3581;"Directed";1994
21459;24686;"Directed";1994
21459;14368;"Directed";1994
21459;17057;"Directed";1994
21459;12024;"Directed";1994
21459;14371;"Directed";1994
21459;30088;"Directed";1994
21459;411;"Directed";1994
21459;16179;"Directed";1994
21459;8892;"Directed";1994
21459;5653;"Directed";1994
21459;10299;"Directed";1994
21459;24993;"Directed";1994
21459;29491;"Directed";1994
21459;24709;"Directed";1994
21459;24759;"Directed";1994
21459;11148;"Directed";1994
21459;29498;"Directed";1994
21459;34217;"Directed";1994
21459;34218;"Directed";1994
21459;13037;"Directed";1994
21459;12918;"Directed";1994
21459;841;"Directed";1994
21459;27998;"Directed";1994
21459;11459;"Directed";1994
21459;33482;"Directed";1994
21459;12390;"Directed";1994
21459;12344;"Directed";1994
21459;2760;"Directed";1994
21459;15283;"Directed";1994
21459;18354;"Directed";1994
21459;33352;"Directed";1994
21459;11467;"Directed";1994
21459;4183;"Directed";1994
21459;14415;"Directed";1994
21459;4498;"Directed";1994
21459;32712;"Directed";1994
21459;11800;"Directed";1994
21459;14917;"Directed";1994
21459;7721;"Directed";1994
21459;15311;"Directed";1994
21459;27971;"Directed";1994
21459;4216;"Directed";1994
21459;19838;"Directed";1994
21459;31588;"Directed";1994
21459;15586;"Directed";1994
21459;34861;"Directed";1994
21459;17158;"Directed";1994
21459;36059;"Directed";1994
21459;35833;"Directed";1994
21459;36063;"Directed";1994
21459;14098;"Directed";1994
21459;33389;"Directed";1994
21459;28664;"Directed";1994
21459;738;"Directed";1994
21459;6408;"Directed";1994
21459;5254;"Directed";1994
21459;2806;"Directed";1994
21459;22213;"Directed";1994
21459;17959;"Directed";1994
21459;36375;"Directed";1994
21459;30163;"Directed";1994
21459;1074;"Directed";1994
21459;14756;"Directed";1994
21459;14759;"Directed";1994
21459;9444;"Directed";1994
21459;27166;"Directed";1994
21459;24218;"Directed";1994
21459;8320;"Directed";1994
21459;15928;"Directed";1994
21459;16295;"Directed";1994
21459;30367;"Directed";1994
21459;30190;"Directed";1994
21459;6933;"Directed";1994
21459;33137;"Directed";1994
21459;15686;"Directed";1994
21459;20451;"Directed";1994
21459;9289;"Directed";1994
21459;2578;"Directed";1994
21459;14859;"Directed";1994
21459;10134;"Directed";1994
21459;1699;"Directed";1994
21459;7240;"Directed";1994
21459;33450;"Directed";1994
21459;19348;"Directed";1994
21459;9866;"Directed";1994
21459;10714;"Directed";1994
21459;5305;"Directed";1994
21459;33162;"Directed";1994
21459;3250;"Directed";1994
21459;12013;"Directed";1994
21459;32726;"Directed";1994
21459;23132;"Directed";1994
21459;19834;"Directed";1994
21459;6968;"Directed";1994
21459;31810;"Directed";1994
21459;33770;"Directed";1994
21459;32226;"Directed";1994
21459;3364;"Directed";1994
21459;3754;"Directed";1994
21459;35817;"Directed";1994
